2019-09-07 10:15:16	1	123896548	200003	3	1020
2019-09-07 10:15:39	1	123896548	200003	5	1030
2019-09-07 10:16:31	1	123896548	200003	6	1040
2019-09-07 10:19:25	1	123896548	200003	8	1050
2019-09-07 10:21:12	1	123896548	200003	10	1051
2019-09-07 10:21:22	1	123896548	200003	10	1060
2019-09-07 10:21:30	1	123896548	200003	11	1061
2019-09-07 10:21:36	1	123896548	200003	11	1070
2019-09-07 10:21:45	1	123896548	200003	12	1071
2019-09-07 10:21:47	1	123896548	200003	12	1080
2019-09-07 10:24:16	1	123896548	200003	13	1090
2019-09-07 13:39:14	1	123896548	200003	15	1100
2019-09-07 13:40:14	1	123896548	200002	62	1310
2019-09-07 13:40:54	1	123896548	200002	62	1311
2019-09-07 13:41:02	1	123896548	200002	62	1320
2019-09-07 13:41:12	1	123896548	200002	62	1321
2019-09-07 13:41:30	1	123896548	200002	63	1322
2019-09-07 13:41:36	1	123896548	200002	63	1330
2019-09-07 13:41:59	1	123896548	200002	64	1331
2019-09-07 13:42:32	1	123896548	200002	64	1340
2019-09-07 13:43:41	1	123896548	200002	66	1350
2019-09-07 13:44:00	1	123896548	200002	68	1351
2019-09-07 13:46:28	1	123896548	200002	69	1352
2019-09-07 13:49:55	1	123896548	200002	70	1360
2019-09-07 13:50:56	1	123896548	200002	70	1361
2019-09-07 13:54:14	1	123896548	200002	71	1370
2019-09-07 13:54:23	1	123896548	200002	71	1380
2019-09-07 13:54:25	1	123896548	200002	72	1381
2019-09-07 13:54:37	1	123896548	200002	72	1390
2019-09-07 13:54:48	1	123896548	200002	74	1400
2019-09-07 13:54:50	1	123896548	200002	75	1401
2019-09-07 13:54:56	1	123896548	200002	75	1402
2019-09-07 13:59:08	1	123896548	200002	76	1410
2019-09-07 13:59:12	1	123896548	200002	78	1411
2019-09-07 14:01:27	1	123896548	200002	79	1420
2019-09-07 14:03:38	1	123896548	200002	81	1430
2019-09-07 14:03:40	1	123896548	200002	82	1431
2019-09-07 14:08:18	1	123896548	200002	83	1440
2019-09-07 14:08:20	1	123896548	200002	84	1450
2019-09-07 14:10:24	1	123896548	200002	88	1460
2019-09-07 14:10:33	1	123896548	200002	89	1461
2019-09-07 14:10:37	1	123896548	200002	89	1462
2019-09-07 14:11:02	1	123896548	200002	89	1463
2019-09-07 14:11:16	1	123896548	200002	90	1464
2019-09-07 14:11:20	1	123896548	200002	90	1470
2019-09-07 14:11:29	1	123896548	200002	91	1471
2019-09-07 14:11:37	1	123896548	200002	91	1480
2019-09-07 14:15:00	1	123896548	200002	100	1481
2019-09-07 14:18:10	1	123896548	200002	100	1482
2019-09-07 14:18:47	1	123896548	200002	44	1483
2019-09-07 14:18:51	1	123896548	200002	44	1740
2019-09-07 14:18:53	1	123896548	200002	45	1750
2019-09-07 14:20:47	1	123896548	200002	45	1751
2019-09-07 14:20:49	1	123896548	200002	45	1752
2019-09-07 14:21:04	1	123896548	200002	46	1760
2019-09-07 14:23:26	1	123896548	200002	46	1770
2019-09-07 14:23:28	1	123896548	200002	47	1780
2019-09-07 14:26:19	1	123896548	200002	90	1781
2019-09-07 14:26:22	1	123896548	200002	90	1790
2019-09-07 14:26:36	1	123896548	200002	90	1791
