2019-09-07 17:20:05	1	123456789	200005	5	6	288	1	5350	5950
2019-09-07 17:20:56	1	123456789	200005	6	8	549	1	3050	11350
2019-09-07 17:21:37	1	123456789	200005	8	10	731	1	5350	11350
2019-09-07 17:24:14	1	123456789	200006	1	2	0	1	11050	12050
2019-09-07 17:26:55	1	123456789	200007	1	2	0	1	11050	12050
2019-09-07 17:27:08	1	123456789	200007	2	3	10	1	12350	8750
2019-09-07 17:27:36	1	123456789	200007	3	4	40	1	11950	3650
2019-09-07 17:27:44	1	123456789	200007	4	5	120	1	9950	3650
2019-09-07 17:28:14	1	123456789	200007	5	6	288	1	5350	5950
2019-09-07 17:30:54	1	123456789	200007	6	8	462	1	3450	11350
2019-09-07 17:31:36	1	123456789	200007	8	10	644	1	5350	11350
2019-09-07 17:31:54	1	123456789	200007	10	11	644	1	9250	10050
2019-09-07 17:32:10	1	123456789	200007	11	12	644	1	12650	11050
2019-09-07 17:33:02	1	123456789	200007	12	13	644	1	10450	15350
2019-09-07 17:33:37	1	123456789	200007	13	15	1012	1	10750	17050
2019-09-07 17:34:00	1	123456789	200007	15	17	1300	1	14150	14850
2019-09-07 17:35:28	1	123456789	200007	17	19	1696	1	15350	11250
2019-09-07 17:36:01	1	123456789	200007	19	21	1999	1	15750	6050
2019-09-07 17:36:11	1	123456789	200007	21	22	1999	1	17750	4750
2019-09-07 17:37:03	1	123456789	200007	22	25	9539	19	3350	4450
2019-09-07 17:37:19	1	123456789	200007	25	31	3199	1	17550	4750
2019-09-07 17:37:43	1	123456789	200007	31	32	3199	2	1750	6150
2019-09-07 17:38:22	1	123456789	200007	32	34	3689	2	3950	2650
2019-09-07 17:39:43	1	123456789	200007	34	36	4093	2	8350	3550
2019-09-07 17:40:07	1	123456789	200007	36	37	4093	2	6250	5550
2019-09-07 17:40:57	1	123456789	200007	37	39	4505	2	4150	10050
2019-09-07 17:41:51	1	123456789	200007	39	41	5030	2	3750	10050
2019-09-07 17:43:20	1	123456789	200007	41	43	5458	2	6350	12450
2019-09-07 17:44:54	1	123456789	200007	43	45	5898	2	8650	8550
2019-09-07 17:45:21	1	123456789	200007	45	46	5898	2	6778	5239
2019-09-07 17:47:44	1	123456789	200007	46	51	86072	7090	3350	3650
2019-09-07 17:48:02	1	123456789	200007	51	52	178048	2	7044	5929
2019-09-07 17:48:07	1	123456789	200007	52	53	23146	2	7044	5929
2019-09-07 17:49:17	1	123456789	200007	53	54	153668	2	11150	5050
2019-09-07 17:50:46	1	123456789	200007	54	56	127783	2	12150	10750
2019-09-07 17:50:51	1	123456789	200007	56	57	18179	2	12150	10750
2019-09-07 17:52:48	1	123456789	200007	57	58	198779	29	3450	4850
2019-09-07 17:53:04	1	123456789	200007	58	60	150526	2	12350	10950
2019-09-07 17:53:09	1	123456789	200007	60	62	41073	2	12350	10950
2019-09-07 17:53:26	1	123456789	200007	62	63	24983	1	12650	12950
2019-09-07 17:54:05	1	123456789	200007	63	64	8473	3	3750	2250
2019-09-07 17:54:33	1	123456789	200007	64	65	251583	3	2650	5150
2019-09-07 17:55:46	1	123456789	200007	65	66	424213	3	5050	8450
2019-09-07 17:56:05	1	123456789	200007	66	68	424213	3	9250	4950
2019-09-07 17:57:29	1	123456789	200007	68	70	230818	3	9250	4950
2019-09-07 17:59:10	1	123456789	200007	70	71	161209	3	6850	2050
2019-09-07 17:59:25	1	123456789	200007	71	72	151304	3	3532	3719
2019-09-07 17:59:48	1	123456789	200007	72	73	150684	3	1550	3750
2019-09-07 17:59:54	1	123456789	200007	73	74	449024	3	1550	3750
2019-09-07 17:59:56	1	123456789	200007	74	75	456264	3	1550	3750
2019-09-07 18:00:08	1	123456789	200007	75	76	126954	3	1550	3750
2019-09-07 18:00:45	1	123456789	200007	76	78	436914	3	13150	2850
2019-09-07 18:02:28	1	123456789	200007	78	80	258196	3	12750	5450
