2019-10-29 09:42:28	1	1111	200013	8	192.168.2.243.64147  0
2019-10-29 09:50:41	1	1111	200013	8	192.168.2.243.64622  0
2019-10-29 10:00:48	1	1111	200013	8	192.168.2.243.65003  0
2019-10-29 10:07:45	1	1111	200013	10	192.168.2.243.65366  37
2019-10-29 10:18:03	1	1111	200013	12	192.168.2.243.49295  14
2019-10-29 10:19:33	1	1111	200014	1	192.168.2.243.49326  0
2019-10-29 10:24:44	1	1111	200014	1	192.168.2.243.49476  0
2019-10-29 10:27:19	1	1111	200014	1	192.168.2.243.49587  4
2019-10-29 10:31:27	1	aaa	200011	5	192.168.2.150.50851  32
2019-10-29 10:36:34	1	aaa	200011	5	192.168.2.150.51114  0
2019-10-29 10:43:18	1	1111	200013	12	192.168.2.243.49699  0
2019-10-29 10:45:50	1	1111	200014	1	192.168.2.243.49901  11
2019-10-29 10:49:16	1	1111	200013	12	192.168.2.243.49999  0
2019-10-29 10:54:07	1	1111	200014	1	192.168.2.243.50184  0
2019-10-29 10:58:32	1	1111	200013	12	192.168.2.243.50281  0
2019-10-29 11:12:30	1	1111	200013	12	192.168.2.243.50368  0
2019-10-29 11:13:03	1	1111	200013	12	192.168.2.243.50596  0
2019-10-29 11:14:07	1	1111	200013	12	192.168.2.243.50624  0
2019-10-29 11:15:43	1	1111	200014	1	192.168.2.243.50676  0
2019-10-29 11:20:47	1	1111	200013	12	192.168.2.243.50850  0
2019-10-29 11:29:38	1	1111	200013	12	192.168.2.243.51282  0
2019-10-29 11:33:54	1	1111	200014	6	192.168.2.243.51444  29
2019-10-29 11:34:33	1	1111	200013	12	192.168.2.243.51499  0
2019-10-29 11:37:12	1	1111	200013	12	192.168.2.243.51535  0
2019-10-29 13:49:10	1	1111	200013	12	192.168.2.243.55918  0
2019-10-29 14:23:01	1	1111	200014	6	192.168.2.243.57489  0
2019-10-29 14:25:00	1	1111	200014	6	192.168.2.243.57534  0
2019-10-29 14:28:38	1	1111	200013	12	192.168.2.243.57626  0
2019-10-29 14:49:36	1	1111	200013	12	192.168.2.243.58209  0
2019-10-29 14:59:12	1	1111	200014	6	192.168.2.243.58519  0
2019-10-29 15:01:11	1	1111	200014	6	192.168.2.243.58603  0
2019-10-29 15:03:23	1	1111	200013	12	192.168.2.243.58673  0
2019-10-29 15:20:31	1	1111	200014	6	192.168.2.243.59199  0
2019-10-29 15:26:43	1	1111	200014	6	192.168.2.243.59279  0
2019-10-29 15:27:13	1	1111	200014	6	192.168.2.243.59338  0
2019-10-29 15:30:39	1	1111	200014	6	192.168.2.243.59444  0
2019-10-29 15:33:40	1	1111	200014	6	192.168.2.243.59490  0
2019-10-29 15:47:38	1	1111	200014	6	192.168.2.243.59930  0
2019-10-29 15:57:28	1	1111	200014	6	192.168.2.243.60165  0
