2019-12-13 10:12:42	1 15	200042	1	192.168.0.134.51406 
2019-12-13 10:15:34	1 15	200042	1	192.168.0.134.51705 
2019-12-13 10:22:17	1 15	200042	1	192.168.0.134.52342 
2019-12-13 10:58:46	1 15	200042	1	192.168.0.134.56281 
2019-12-13 11:07:51	1 15	200042	1	192.168.0.134.57156 
2019-12-13 11:51:42	1 111	200045	1	192.168.0.186.50001 
2019-12-13 11:56:31	1 15	200042	1	192.168.0.134.61095 
2019-12-13 12:08:38	1 15	200042	1	192.168.0.134.62261 
2019-12-13 12:14:26	1 15	200042	1	192.168.0.134.62705 
2019-12-13 12:15:13	1 111	200045	1	192.168.0.186.50212 
2019-12-13 12:15:39	1 15	200042	1	192.168.0.134.62809 
2019-12-13 12:17:03	1 15	200042	1	192.168.0.134.62918 
2019-12-13 12:18:20	1 15	200042	1	192.168.0.134.63016 
2019-12-13 12:21:11	1 15	200042	1	192.168.0.134.63263 
2019-12-13 12:33:02	1 15	200042	1	192.168.0.134.64489 
2019-12-13 12:34:34	1 15	200042	1	192.168.0.134.64642 
2019-12-13 12:36:20	1 15	200042	1	192.168.0.134.64816 
2019-12-13 12:39:38	1 15	200042	1	192.168.0.134.65130 
2019-12-13 12:42:53	1 15	200042	1	192.168.0.134.65420 
2019-12-13 12:48:13	1 15	200042	1	192.168.0.134.49539 
2019-12-13 14:23:38	1 15	200042	1	192.168.0.134.57945 
2019-12-13 14:24:44	1 15	200042	1	192.168.0.134.58097 
2019-12-13 14:29:34	1 15	200042	1	192.168.0.134.58420 
2019-12-13 14:35:04	1 15	200042	1	192.168.0.134.58756 
2019-12-13 14:36:29	1 15	200042	1	192.168.0.134.58858 
2019-12-13 14:55:00	1 251	200055	1	192.168.0.116.33917 
2019-12-13 15:10:41	1 111	200045	1	192.168.0.186.51448 
2019-12-13 15:14:39	1 15	200042	1	192.168.0.134.61450 
2019-12-13 15:31:21	1 15	200042	1	192.168.0.134.62647 
2019-12-13 15:41:28	1 15	200042	1	192.168.0.134.63386 
2019-12-13 18:15:02	1 15	200042	1	192.168.0.134.57942 
2019-12-13 18:32:25	1 132131	200061	1	192.168.0.103.50018 
2019-12-13 18:36:13	1 11111111	200066	1	192.168.0.158.63588 
2019-12-13 18:36:46	1 999	200062	1	192.168.0.143.9991 
2019-12-13 18:37:20	1 111	200045	1	192.168.0.154.62391 
2019-12-13 18:38:31	1 111	200045	1	192.168.0.188.6649 
2019-12-13 18:39:29	1 111	200045	1	192.168.0.188.6664 
2019-12-13 18:42:48	1 251	200055	1	192.168.0.116.58983 
2019-12-13 18:49:11	1 111	200045	1	192.168.0.154.62572 
2019-12-13 19:00:37	1 15	200042	1	192.168.0.134.61879 
2019-12-13 19:01:06	1 555	200064	1	192.168.0.186.54245 
2019-12-13 19:03:46	1 221332	200071	1	192.168.0.129.57450 
2019-12-13 19:05:47	1 11111111	200066	1	192.168.0.158.63984 
2019-12-13 19:18:26	1 11111111	200066	1	192.168.0.158.64163 
