2019-12-09 10:19:37	1 1024	200047	1	192.168.0.116.14231 
2019-12-09 11:04:33	1 1024	200047	1	192.168.0.116.19477 
2019-12-09 11:40:23	1 111	200045	1	192.168.0.134.63198 
2019-12-09 12:05:13	1 1024	200047	1	192.168.0.116.23150 
2019-12-09 12:13:25	1 15	200042	1	192.168.0.134.52420 
2019-12-09 12:14:56	1 15	200042	1	192.168.0.134.52433 
2019-12-09 12:16:02	1 15	200042	1	192.168.0.134.52446 
2019-12-09 13:30:11	1 15	200042	1	192.168.0.134.53251 
2019-12-09 14:40:19	1 1024	200047	1	192.168.0.116.40608 
2019-12-09 14:51:59	1 15	200042	1	192.168.0.134.53788 
2019-12-09 14:54:23	1 15	200042	1	192.168.0.134.53817 
2019-12-09 14:58:12	1 15	200042	1	192.168.0.134.53853 
2019-12-09 15:56:43	1 111	200045	1	192.168.0.134.53181 
2019-12-09 15:59:40	1 15	200042	1	192.168.0.134.54079 
2019-12-09 16:04:30	1 1024	200047	1	192.168.0.116.48561 
2019-12-09 16:12:26	1 111	200045	1	192.168.0.134.53530 
2019-12-09 16:29:58	1 111	200045	1	192.168.0.134.54015 
2019-12-09 16:31:27	1 111	200045	1	192.168.0.134.54034 
2019-12-09 16:32:08	1 111	200045	1	192.168.0.134.54046 
2019-12-09 16:32:24	1 1024	200047	1	192.168.0.116.50924 
2019-12-09 16:36:55	1 111	200045	1	192.168.0.134.54139 
2019-12-09 16:38:22	1 111	200045	1	192.168.0.134.54219 
2019-12-09 16:39:19	1 111	200045	1	192.168.0.134.54250 
2019-12-09 16:40:38	1 111	200045	1	192.168.0.134.54274 
2019-12-09 16:41:23	1 111	200045	1	192.168.0.134.54286 
2019-12-09 16:42:02	1 111	200045	1	192.168.0.134.54307 
2019-12-09 16:42:49	1 111	200045	1	192.168.0.134.54328 
2019-12-09 17:04:41	1 1024	200047	1	192.168.0.116.54425 
2019-12-09 17:05:49	1 1024	200047	1	192.168.0.116.54693 
2019-12-09 17:07:55	1 1024	200047	1	192.168.0.116.54951 
2019-12-09 17:09:31	1 1024	200047	1	192.168.0.116.55096 
2019-12-09 17:12:16	1 15	200042	1	192.168.0.134.54551 
2019-12-09 17:17:50	1 15	200042	1	192.168.0.134.54608 
2019-12-09 17:21:20	1 15	200042	1	192.168.0.134.54629 
2019-12-09 17:25:25	1 15	200042	1	192.168.0.134.54653 
2019-12-09 17:27:35	1 1024	200047	1	192.168.0.116.57251 
2019-12-09 17:30:01	1 111	200045	1	192.168.0.134.55044 
2019-12-09 17:32:55	1 1024	200047	1	192.168.0.116.57872 
2019-12-09 17:34:45	1 15	200042	1	192.168.0.134.54710 
2019-12-09 17:39:56	1 15	200042	1	192.168.0.134.54795 
2019-12-09 17:42:53	1 111	200045	1	192.168.0.134.50039 
2019-12-09 17:59:11	1 15	200042	1	192.168.0.134.54957 
2019-12-09 18:06:58	1 111	200045	1	192.168.0.134.50349 
2019-12-09 18:07:26	1 111	200045	1	192.168.0.134.50357 
2019-12-09 18:08:29	1 111	200045	1	192.168.0.134.50370 
2019-12-09 18:09:37	1 111	200045	1	192.168.0.134.50380 
2019-12-09 18:10:11	1 111	200045	1	192.168.0.134.50384 
2019-12-09 18:10:47	1 111	200045	1	192.168.0.134.50390 
2019-12-09 18:12:38	1 111	200045	1	192.168.0.134.50414 
2019-12-09 18:13:47	1 111	200045	1	192.168.0.134.50424 
2019-12-09 18:14:01	1 111	200045	1	192.168.0.134.50427 
2019-12-09 18:15:43	1 111	200045	1	192.168.0.134.50458 
2019-12-09 18:17:52	1 111	200045	1	192.168.0.134.50475 
2019-12-09 18:19:17	1 111	200045	1	192.168.0.134.50496 
2019-12-09 18:28:07	1 111	200045	1	192.168.0.134.50605 
2019-12-09 18:28:25	1 15	200042	1	192.168.0.134.55119 
2019-12-09 18:33:05	1 15	200042	1	192.168.0.134.55180 
2019-12-09 18:38:09	1 15	200042	1	192.168.0.134.55213 
2019-12-09 18:38:46	1 15	200042	1	192.168.0.134.55235 
2019-12-09 18:40:08	1 15	200042	1	192.168.0.134.55245 
2019-12-09 18:58:21	1 15	200042	1	192.168.0.134.55397 
2019-12-09 19:00:00	1 111	200045	1	192.168.0.134.50876 
