2019-12-09 10:32:23	1	1024	200047	1	192.168.0.116.14231  10
2019-12-09 11:42:57	1	111	200045	1	192.168.0.134.63198  0
2019-12-09 12:14:08	1	15	200042	1	192.168.0.134.52420  0
2019-12-09 12:15:14	1	1024	200047	1	192.168.0.116.23150  17
2019-12-09 12:15:38	1	15	200042	1	192.168.0.134.52433  0
2019-12-09 12:17:02	1	15	200042	1	192.168.0.134.52446  0
2019-12-09 13:32:18	1	15	200042	1	192.168.0.134.53251  0
2019-12-09 14:46:34	1	1024	200047	1	192.168.0.116.40608  0
2019-12-09 14:53:06	1	15	200042	1	192.168.0.134.53788  0
2019-12-09 14:57:12	1	15	200042	1	192.168.0.134.53817  0
2019-12-09 14:58:51	1	15	200042	1	192.168.0.134.53853  0
2019-12-09 15:57:07	1	111	200045	1	192.168.0.134.53181  0
2019-12-09 16:01:55	1	15	200042	1	192.168.0.134.54079  29
2019-12-09 16:12:55	1	111	200045	1	192.168.0.134.53530  0
2019-12-09 16:30:57	1	111	200045	1	192.168.0.134.54015  0
2019-12-09 16:31:51	1	111	200045	1	192.168.0.134.54034  0
2019-12-09 16:32:17	1	111	200045	1	192.168.0.134.54046  0
2019-12-09 16:37:32	1	111	200045	1	192.168.0.134.54139  0
2019-12-09 16:38:53	1	111	200045	1	192.168.0.134.54219  0
2019-12-09 16:39:44	1	111	200045	1	192.168.0.134.54250  0
2019-12-09 16:41:12	1	111	200045	1	192.168.0.134.54274  0
2019-12-09 16:41:55	1	111	200045	1	192.168.0.134.54286  0
2019-12-09 16:42:45	1	111	200045	1	192.168.0.134.54307  0
2019-12-09 16:42:56	1	111	200045	1	192.168.0.134.54328  0
2019-12-09 17:05:30	1	1024	200047	1	192.168.0.116.54425  24
2019-12-09 17:07:27	1	1024	200047	1	192.168.0.116.54693  26
2019-12-09 17:08:56	1	1024	200047	1	192.168.0.116.54951  31
2019-12-09 17:13:36	1	15	200042	1	192.168.0.134.54551  37
2019-12-09 17:14:21	1	1024	200047	1	192.168.0.116.55096  0
2019-12-09 17:18:17	1	15	200042	1	192.168.0.134.54608  15
2019-12-09 17:23:41	1	15	200042	1	192.168.0.134.54629  15
2019-12-09 17:25:59	1	15	200042	1	192.168.0.134.54653  15
2019-12-09 17:30:48	1	111	200045	1	192.168.0.134.55044  0
2019-12-09 17:32:39	1	1024	200047	1	192.168.0.116.57251  25
2019-12-09 17:38:29	1	15	200042	1	192.168.0.134.54710  18
2019-12-09 17:41:57	1	15	200042	1	192.168.0.134.54795  17
2019-12-09 17:48:38	1	111	200045	1	192.168.0.134.50039  0
2019-12-09 18:00:10	1	15	200042	1	192.168.0.134.54957  24
2019-12-09 18:07:13	1	111	200045	1	192.168.0.134.50349  0
2019-12-09 18:07:46	1	111	200045	1	192.168.0.134.50357  0
2019-12-09 18:08:47	1	111	200045	1	192.168.0.134.50370  0
2019-12-09 18:09:50	1	111	200045	1	192.168.0.134.50380  0
2019-12-09 18:10:36	1	111	200045	1	192.168.0.134.50384  0
2019-12-09 18:12:05	1	111	200045	1	192.168.0.134.50390  0
2019-12-09 18:13:41	1	111	200045	1	192.168.0.134.50414  0
2019-12-09 18:13:57	1	111	200045	1	192.168.0.134.50424  0
2019-12-09 18:15:03	1	111	200045	1	192.168.0.134.50427  0
2019-12-09 18:16:00	1	111	200045	1	192.168.0.134.50458  0
2019-12-09 18:18:35	1	111	200045	1	192.168.0.134.50475  0
2019-12-09 18:27:26	1	111	200045	1	192.168.0.134.50496  16
2019-12-09 18:32:58	1	15	200042	1	192.168.0.134.55119  29
2019-12-09 18:36:52	1	15	200042	1	192.168.0.134.55180  4
2019-12-09 18:38:42	1	15	200042	1	192.168.0.134.55213  7
2019-12-09 18:39:57	1	15	200042	1	192.168.0.134.55235  0
2019-12-09 18:40:18	1	15	200042	1	192.168.0.134.55245  0
2019-12-09 18:40:20	1	111	200045	1	192.168.0.134.50605  27
2019-12-09 19:04:10	1	111	200045	1	192.168.0.134.50876  12
2019-12-09 19:12:55	1	15	200042	1	192.168.0.134.55397  29
