2019-11-22 10:44:36	1 111	200020	1	192.168.0.134.57555 
2019-11-22 10:57:22	1 111	200020	1	192.168.0.134.57788 
2019-11-22 11:00:30	1 222	200023	1	192.168.0.134.57822 
2019-11-22 11:04:39	1 333	200021	1	192.168.0.134.57865 
2019-11-22 11:08:09	1 333	200021	1	192.168.0.134.57911 
2019-11-22 11:12:07	1 333	200021	1	192.168.0.134.57946 
2019-11-22 11:13:56	1 333	200021	1	192.168.0.134.57953 
2019-11-22 11:17:37	1 444	200026	1	192.168.0.134.57982 
2019-11-22 11:25:02	1 444	200026	1	192.168.0.134.58014 
2019-11-22 12:01:41	1 444	200026	1	192.168.0.134.58142 
2019-11-22 12:26:03	1 444	200026	1	192.168.0.134.58299 
2019-11-22 12:33:10	1 444	200026	1	192.168.0.134.58397 
2019-11-22 12:40:35	1 444	200026	1	192.168.0.134.58456 
2019-11-22 12:46:21	1 444	200026	1	192.168.0.134.58511 
2019-11-22 13:36:01	1 444	200026	1	192.168.0.134.58703 
2019-11-22 13:50:16	1 111	200020	1	192.168.0.134.59009 
2019-11-22 14:57:48	1 16	200033	1	192.168.0.134.59234 
2019-11-22 15:05:36	1 15	200032	1	192.168.0.134.59320 
2019-11-22 15:08:41	1 15	200032	1	192.168.0.134.59344 
2019-11-22 15:16:42	1 15	200032	1	192.168.0.134.59398 
2019-11-22 15:20:54	1 15	200032	1	192.168.0.134.59428 
2019-11-22 15:26:02	1 555	200031	1	192.168.0.134.60336 
2019-11-22 15:26:22	1 15	200032	1	192.168.0.134.59463 
2019-11-22 15:28:46	1 6	200035	1	192.168.0.134.60372 
2019-11-22 16:04:52	1 15	200032	1	192.168.0.134.59677 
2019-11-22 16:07:29	1 15	200032	1	192.168.0.134.59701 
2019-11-22 16:08:47	1 15	200032	1	192.168.0.134.59709 
2019-11-22 16:14:35	1 15	200032	1	192.168.0.134.59754 
2019-11-22 16:16:12	1 15	200032	1	192.168.0.134.59767 
2019-11-22 16:19:42	1 6	200035	1	192.168.0.134.60876 
2019-11-22 16:20:29	1 16	200033	1	192.168.0.134.59806 
2019-11-22 16:38:05	1 17	200034	1	192.168.0.134.59966 
2019-11-22 16:55:40	1 17	200034	1	192.168.0.134.60034 
2019-11-22 17:06:33	1 17	200034	1	192.168.0.134.60095 
2019-11-22 17:09:21	1 17	200034	1	192.168.0.134.60109 
2019-11-22 17:27:22	1 17	200034	1	192.168.0.134.60201 
2019-11-22 17:39:39	1 17	200034	1	192.168.0.134.60261 
2019-11-22 17:45:43	1 17	200034	1	192.168.0.134.60295 
2019-11-22 17:46:24	1 16	200033	1	192.168.0.134.60304 
2019-11-22 17:47:18	1 15	200032	1	192.168.0.134.60315 
2019-11-22 17:51:38	1 18	200036	1	192.168.0.134.60373 
2019-11-22 17:53:35	1 18	200036	1	192.168.0.134.60383 
2019-11-22 17:54:48	1 5	200022	1	192.168.0.134.64386 
2019-11-22 17:58:27	1 5	200022	1	192.168.0.134.64549 
2019-11-22 17:58:40	1 18	200036	1	192.168.0.134.60409 
2019-11-22 17:58:54	1 151515	200030	1	192.168.0.100.54390 
2019-11-22 18:01:12	1 151515	200030	1	192.168.0.100.54456 
2019-11-22 18:01:41	1 18	200036	1	192.168.0.134.60427 
2019-11-22 18:02:17	1 5	200022	1	192.168.0.134.64645 
2019-11-22 18:06:10	1 18	200036	1	192.168.0.134.60453 
2019-11-22 18:06:37	1 5	200022	1	192.168.0.134.64689 
2019-11-22 18:44:11	1 18	200036	1	192.168.0.134.60614 
2019-11-22 18:59:50	1 16	200033	1	192.168.0.134.60704 
2019-11-22 19:00:10	1 5	200022	1	192.168.0.134.65364 
2019-11-22 19:06:34	1 17	200034	1	192.168.0.134.60762 
2019-11-22 19:06:48	1 5	200022	1	192.168.0.134.65446 
2019-11-22 19:15:59	1 18	200036	1	192.168.0.134.60819 
2019-11-22 19:16:13	1 5	200022	1	192.168.0.134.49162 
2019-11-22 19:22:32	1 19	200037	1	192.168.0.134.60869 
2019-11-22 19:22:46	1 321	200038	1	192.168.0.134.49210 
2019-11-22 19:28:43	1 19	200037	1	192.168.0.134.60911 
2019-11-22 19:29:49	1 18	200036	1	192.168.0.134.60927 
2019-11-22 19:30:04	1 321	200038	1	192.168.0.134.49315 
2019-11-22 19:40:40	1 18	200036	1	192.168.0.134.61004 
2019-11-22 19:40:42	1 321	200038	1	192.168.0.134.49416 
2019-11-22 19:41:49	1 17	200034	1	192.168.0.134.61038 
2019-11-22 19:43:59	1 17	200034	1	192.168.0.134.61075 
2019-11-22 19:44:14	1 321	200038	1	192.168.0.134.49449 
2019-11-22 19:47:25	1 16	200033	1	192.168.0.134.61119 
2019-11-22 19:51:42	1 15	200032	1	192.168.0.134.61171 
2019-11-22 19:52:23	1 654	200039	1	192.168.0.134.49519 
2019-11-22 19:57:07	1 19	200037	1	192.168.0.134.61205 
2019-11-22 19:57:16	1 20	200040	1	192.168.0.134.49564 
2019-11-22 20:14:20	1 19	200037	1	192.168.0.134.61311 
2019-11-22 20:27:40	1 18	200036	1	192.168.0.134.61363 
2019-11-22 20:31:52	1 21	200041	1	192.168.0.134.50401 
2019-11-22 20:32:18	1 17	200034	1	192.168.0.134.61386 
