2019-12-05 10:39:58	1 1024	200047	1	192.168.0.116.30551 
2019-12-05 11:02:33	1 1024	200047	1	192.168.0.116.33381 
2019-12-05 11:02:57	1 9527	200046	1	192.168.0.116.33431 
2019-12-05 14:56:27	1 9527	200046	1	192.168.0.116.61306 
2019-12-05 15:09:37	1 9527	200046	1	192.168.0.116.62841 
2019-12-05 15:11:43	1 1024	200047	1	192.168.0.116.63154 
2019-12-05 15:53:06	1 1024	200047	1	192.168.0.116.65460 
2019-12-05 15:53:50	1 9527	200046	1	192.168.0.116.1040 
2019-12-05 16:05:58	1 1024	200047	1	192.168.0.116.2193 
2019-12-05 16:18:06	1 17	200044	1	192.168.0.134.52254 
2019-12-05 16:18:06	1 111	200045	1	192.168.0.134.55345 
2019-12-05 16:19:00	1 9527	200046	1	192.168.0.116.2817 
2019-12-05 16:28:39	1 9527	200046	1	192.168.0.116.3399 
2019-12-05 16:29:06	1 1024	200047	1	192.168.0.116.3459 
2019-12-05 17:24:43	1 1024	200047	1	192.168.0.116.9682 
2019-12-05 17:26:08	1 9527	200046	1	192.168.0.116.9827 
2019-12-05 17:51:52	1 17	200044	1	192.168.0.134.53313 
2019-12-05 17:52:02	1 65535	200048	1	192.168.0.116.12160 
2019-12-05 18:15:50	1 1024	200047	1	192.168.0.116.14650 
2019-12-05 18:22:14	1 9527	200046	1	192.168.0.116.15070 
2019-12-05 18:22:47	1 1024	200047	1	192.168.0.116.15166 
2019-12-05 18:36:17	1 1024	200047	1	192.168.0.116.16094 
2019-12-05 18:36:24	1 17	200044	1	192.168.0.134.53488 
2019-12-05 18:40:58	1 17	200044	1	192.168.0.134.53513 
2019-12-05 18:43:38	1 15	200042	1	192.168.0.134.53528 
2019-12-05 18:44:19	1 16	200043	1	192.168.0.134.53556 
2019-12-05 18:52:15	1 15	200042	1	192.168.0.134.53636 
2019-12-05 18:52:50	1 123	200049	1	192.168.0.134.58354 
2019-12-05 18:54:59	1 1024	200047	1	192.168.0.116.18198 
2019-12-05 18:55:38	1 15	200042	1	192.168.0.134.53655 
