2019-10-28 13:24:58	1 1111	200015	1	192.168.2.243.53284 
2019-10-28 14:49:18	1 1111	200013	8	192.168.2.243.55827 
2019-10-28 14:50:38	1 1111	200013	8	192.168.2.243.55869 
2019-10-28 14:52:18	1 1111	200013	8	192.168.2.243.55893 
2019-10-28 15:48:08	1 1111	200013	8	192.168.2.243.56596 
2019-10-28 15:51:11	1 1111	200014	1	192.168.2.243.56684 
2019-10-28 15:51:43	1 1111	200013	8	192.168.2.243.56698 
2019-10-28 16:03:37	1 1111	200014	1	192.168.2.243.56848 
2019-10-28 16:04:17	1 1111	200013	8	192.168.2.243.56863 
2019-10-28 16:17:33	1 1111	200013	8	192.168.2.243.57051 
2019-10-28 16:20:05	1 1111	200013	8	192.168.2.243.57101 
2019-10-28 16:22:08	1 1111	200013	8	192.168.2.243.57181 
2019-10-28 16:24:34	1 1111	200013	8	192.168.2.243.57292 
2019-10-28 16:38:13	1 1111	200013	8	192.168.2.243.57634 
2019-10-28 16:52:26	1 1111	200013	8	192.168.2.243.58037 
2019-10-28 17:10:31	1 1111	200013	8	192.168.2.243.58473 
2019-10-28 17:11:04	1 1111	200013	8	192.168.2.243.58490 
2019-10-28 17:42:29	1 1111	200013	8	192.168.2.243.59472 
2019-10-28 17:43:58	1 1111	200013	8	192.168.2.243.59509 
2019-10-28 17:46:43	1 1111	200013	8	192.168.2.243.59558 
2019-10-28 17:55:00	1 1111	200013	8	192.168.2.243.59803 
2019-10-28 17:55:33	1 1111	200013	8	192.168.2.243.59819 
2019-10-28 17:56:56	1 1111	200013	8	192.168.2.243.59855 
2019-10-28 17:58:23	1 1111	200013	8	192.168.2.243.59877 
2019-10-28 18:04:18	1 1111	200013	8	192.168.2.243.59990 
2019-10-28 18:25:48	1 1111	200013	8	192.168.2.243.60326 
2019-10-28 18:26:52	1 1111	200013	8	192.168.2.243.60347 
2019-10-28 18:28:07	1 1111	200013	8	192.168.2.243.60381 
2019-10-28 18:53:43	1 1111	200013	8	192.168.2.243.61045 
